ID1;Source;ID;Year;Length;Type_length;Weight;Type_of_weight;age;Prob.East.;GEAR;BFT_Area;Month;quarter;Method
4540;US+Can;Tthy875;1996;181;NA;105.901.254.474.493;EST_L;9;0.022;UN;W_ATL;9;3;Otolith Chemistry
4541;US+Can;Tthy888;1996;8.158.726;EST_L;929.935.296.112.174;EST_L;3;0.114;UN;W_ATL;7;3;Otolith Chemistry
4542;US+Can;Tthy919;1996;8.254.786;EST_L;963.085.588.312.106;EST_L;2;0.046;UN;W_ATL;7;3;Otolith Chemistry
4543;US+Can;Tthy925;1996;21.703.186;EST_L;188.646.391.153.631;EST_L;11;0.602;UN;W_ATL;10;4;Otolith Chemistry
4544;US+Can;Tthy928;1996;23.624.386;EST_L;243.469.772.088.531;EST_L;9;0.83;UN;W_ATL;10;4;Otolith Chemistry
4545;US+Can;Tthy931;1996;23.048.026;EST_L;226.038.047.555.203;EST_L;10;0.766;UN;W_ATL;10;4;Otolith Chemistry
4546;US+Can;Tthy934;1996;18.341.086;EST_L;113.706.883.445.877;EST_L;9;0.746;UN;W_ATL;10;4;Otolith Chemistry
4547;US+Can;Tthy937;1996;19.878.046;EST_L;144.844.994.290.598;EST_L;8;0.04;UN;W_ATL;10;4;Otolith Chemistry
4548;US+Can;Tthy941;1996;180;NA;107.464.731.796.305;EST_L;9;0.004;UN;W_ATL;10;4;Otolith Chemistry
4549;US+Can;Tthy944;1996;23.048.026;EST_L;226.038.047.555.203;EST_L;10;0.396;UN;W_ATL;10;4;Otolith Chemistry
4550;US+Can;Tthy947;1996;18.148.966;EST_L;110.162.007.138.592;EST_L;7;0.992;UN;W_ATL;10;4;Otolith Chemistry
4551;US+Can;Tthy952;1996;22.183.486;EST_L;201.484.233.000.424;EST_L;9;0.756;UN;W_ATL;10;4;Otolith Chemistry
4552;US+Can;Tthy956;1996;22.855.906;EST_L;220.418.223.153.868;EST_L;10;0.938;UN;W_ATL;10;4;Otolith Chemistry
4553;US+Can;Tthy961;1996;177;NA;102.167.245.374.313;EST_L;8;0.306;UN;W_ATL;10;4;Otolith Chemistry
4554;US+Can;Tthy969;1996;22.375.606;EST_L;206.778.376.768.293;EST_L;10;0.92;UN;W_ATL;10;4;Otolith Chemistry
4555;US+Can;Tthy971;1996;22.279.546;EST_L;204.119.847.681.652;EST_L;11;0.862;UN;W_ATL;10;4;Otolith Chemistry
4556;US+Can;Tthy976;1996;24.488.926;EST_L;271.264.914.290.586;EST_L;16;0.686;UN;W_ATL;10;4;Otolith Chemistry
4557;US+Can;Tthy978;1996;23.240.146;EST_L;231.752.716.011.443;EST_L;10;0.988;UN;W_ATL;10;4;Otolith Chemistry
4560;US+Can;Tthy995;1996;22.183.486;EST_L;201.484.233.000.424;EST_L;10;0.39;UN;W_ATL;10;4;Otolith Chemistry
4561;US+Can;Y04505;1977;74;EST_L;4.989.512;RWT;2;0.056;RR;W_ATL;6;2;Otolith Chemistry
4562;US+Can;Y04520;1977;124;EST_L;55.791.816;RWT;3;0.062;RR;W_ATL;6;2;Otolith Chemistry
4563;US+Can;Y04528;1977;131;EST_L;6.577.084;RWT;5;0.264;RR;W_ATL;6;2;Otolith Chemistry
4564;US+Can;Y04532;1977;108;EST_L;1.360.776;RWT;3;0.872;RR;W_ATL;6;2;Otolith Chemistry
4565;US+Can;Y05054;1977;170;EST_L;680.388;RWT;6;0;PS;W_ATL;6;2;Otolith Chemistry
4566;US+Can;Y05089;1977;152;EST_L;3.628.736;RWT;4;0.044;PS;W_ATL;6;2;Otolith Chemistry
4567;US+Can;Y23012;1977;97;EST_L;10.886.208;RWT;4;0.33;PS;W_ATL;6;2;Otolith Chemistry
4568;US+Can;Y23092;1977;148;EST_L;2.721.552;RWT;7;0.4;PS;W_ATL;6;2;Otolith Chemistry
4569;US+Can;Y23103;1977;122.5;EST_L;59.420.552;RWT;4;0.064;PS;W_ATL;6;2;Otolith Chemistry
4570;US+Can;Y23107;1977;148;EST_L;3.628.736;RWT;4;0.34;PS;W_ATL;6;2;Otolith Chemistry
4571;US+Can;Y23108;1977;159;EST_L;3.175.144;RWT;5;0.886;PS;W_ATL;6;2;Otolith Chemistry
4572;US+Can;Y23111;1977;148;EST_L;226.796;RWT;5;0.854;PS;W_ATL;6;2;Otolith Chemistry
4573;US+Can;Y27006;1977;243.8;EST_L;41.276.872;RWT;27;0.014;RR;W_ATL;8;3;Otolith Chemistry
4574;US+Can;Y27012;1977;245.1;EST_L;36.740.952;RWT;27;0.1;RR;W_ATL;8;3;Otolith Chemistry
4575;US+Can;Z00003;1976;234.95;EST_L;221.352.896;RWT;26;0.048;RR;GOM;5;2;Otolith Chemistry
4576;US+Can;Z00005;1976;236.22;EST_L;214.095.424;RWT;13;0.344;RR;GOM;5;2;Otolith Chemistry
4577;US+Can;Z00006;1976;259.08;EST_L;316.153.624;RWT;24;0.024;RR;GOM;5;2;Otolith Chemistry
4578;US+Can;Z00013;1976;266.7;EST_L;184.611.944;RWT;24;0.072;RR;GOM;5;2;Otolith Chemistry
4579;US+Can;Z00017;1976;241.3;EST_L;270.794.424;RWT;24;0.204;RR;GOM;5;2;Otolith Chemistry
4580;US+Can;Z00117;1976;99;EST_L;19.504.456;RWT;3;0.042;RR;W_ATL;6;2;Otolith Chemistry
4581;US+Can;Z00119;1977;95;EST_L;17.236.496;RWT;4;0.716;RR;W_ATL;6;2;Otolith Chemistry
4582;US+Can;Z00120;1977;99;EST_L;2.041.164;RWT;3;0.01;RR;W_ATL;6;2;Otolith Chemistry
4583;US+Can;Z00134;1976;97;EST_L;17.236.496;RWT;3;0.042;RR;W_ATL;6;2;Otolith Chemistry
4584;US+Can;Z00135;1976;98;EST_L;17.690.088;RWT;3;0.014;RR;W_ATL;6;2;Otolith Chemistry
4585;US+Can;Z00136;1976;95;EST_L;17.690.088;RWT;3;0.046;RR;W_ATL;6;2;Otolith Chemistry
4586;US+Can;Z00138;1976;101;EST_L;1.814.368;RWT;3;0.202;RR;W_ATL;6;2;Otolith Chemistry
4587;US+Can;Z00149;1976;95;EST_L;16.329.312;RWT;3;0.148;RR;W_ATL;6;2;Otolith Chemistry
4588;US+Can;Z00150;1976;143;EST_L;49.441.528;RWT;9;0.378;RR;W_ATL;6;2;Otolith Chemistry
4589;US+Can;Z00151;1976;133;EST_L;35.380.176;RWT;5;0.91;RR;W_ATL;6;2;Otolith Chemistry
4590;US+Can;Z00153;1976;143;EST_L;48.987.936;RWT;5;0.078;RR;W_ATL;6;2;Otolith Chemistry
4591;US+Can;Z00154;1976;134;EST_L;43.998.424;RWT;6;0.156;RR;W_ATL;6;2;Otolith Chemistry
4592;US+Can;Z00155;1976;137;EST_L;44.452.016;RWT;4;0.41;RR;W_ATL;6;2;Otolith Chemistry
4593;US+Can;Z00157;1976;139;EST_L;48.534.344;RWT;4;0.144;RR;W_ATL;6;2;Otolith Chemistry
4594;US+Can;Z00158;1976;144;EST_L;4.989.512;RWT;7;0.044;RR;W_ATL;6;2;Otolith Chemistry
4595;US+Can;Z00159;1976;153;EST_L;59.420.552;RWT;6;0.01;RR;W_ATL;6;2;Otolith Chemistry
4596;US+Can;Z00160;1976;136;EST_L;453.592;RWT;4;0.416;RR;W_ATL;6;2;Otolith Chemistry
4597;US+Can;Z00161;1976;131;EST_L;3.628.736;RWT;4;0.946;RR;W_ATL;6;2;Otolith Chemistry
4598;US+Can;Z00163;1976;142;EST_L;52.616.672;RWT;6;0.104;RR;W_ATL;6;2;Otolith Chemistry
4599;US+Can;Z00165;1976;104;EST_L;18.597.272;RWT;3;0.008;RR;W_ATL;7;3;Otolith Chemistry
4600;US+Can;Z00171;1976;103;EST_L;19.504.456;RWT;3;0;RR;W_ATL;7;3;Otolith Chemistry
4601;US+Can;Z00172;1976;133;EST_L;48.080.752;RWT;6;0.032;RR;W_ATL;7;3;Otolith Chemistry
4602;US+Can;Z00174;1976;158;EST_L;53.070.264;RWT;5;0.202;RR;W_ATL;7;3;Otolith Chemistry
4603;US+Can;Z00175;1976;140;EST_L;50.802.304;RWT;6;0.02;RR;W_ATL;7;3;Otolith Chemistry
4604;US+Can;Z00176;1976;121;EST_L;34.926.584;RWT;4;0.788;RR;W_ATL;7;3;Otolith Chemistry
4605;US+Can;Z00177;1976;165;EST_L;59.647.348;RWT;5;0.004;RR;W_ATL;7;3;Otolith Chemistry
4606;US+Can;Z00179;1976;102;EST_L;21.772.416;RWT;3;0.016;RR;W_ATL;7;3;Otolith Chemistry
4607;US+Can;Z03004;1976;21.146.038;EST_L;21.772.416;RWT;16;0.07;HP;W_ATL;7;3;Otolith Chemistry
4608;US+Can;Z03013;1976;2.385.493;EST_L;26.988.724;RWT;19;0.016;HP;W_ATL;7;3;Otolith Chemistry
4609;US+Can;Z03065;1976;288;EST_L;373.759.808;RWT;23;0.002;UN;W_ATL;7;3;Otolith Chemistry
496-2011;GMRI;496-2011;2011;106.774.192;EST_L;NA;;4;0.988;RR;W_ATL;7;3;Otolith Chemistry
247-2010;GMRI;247-2010;2010;179.971.912;EST_L;93.555;EST_W;9;0.292;HR/RR;W_ATL;10;4;Otolith Chemistry
250-2010;GMRI;250-2010;2010;214.130.848;EST_L;159.327;EST_W;10;0.3;HR/RR;W_ATL;10;4;Otolith Chemistry
442-2011;GMRI;442-2011;2011;143.373.052;EST_L;NA;;5;0.768;RR;W_ATL;7;3;Otolith Chemistry
443-2011;GMRI;443-2011;2011;143.373.052;EST_L;NA;;6;0.832;RR;W_ATL;7;3;Otolith Chemistry
256-2010;GMRI;256-2010;2010;183.631.798;EST_L;98.091;EST_W;8;0.646;HR/RR;W_ATL;10;4;Otolith Chemistry
251-2010;GMRI;251-2010;2010;199.491.304;EST_L;130.977;EST_W;10;0.126;HR/RR;W_ATL;10;4;Otolith Chemistry
248-2010;GMRI;248-2010;2010;211.690.924;EST_L;172.935;EST_W;10;0.174;HR/RR;W_ATL;10;4;Otolith Chemistry
239-2010;GMRI;239-2010;2010;182.411.836;EST_L;98.658;EST_W;8;0.98;HR/RR;W_ATL;10;4;Otolith Chemistry
265-2010;GMRI;265-2010;2010;189.731.608;EST_L;93.555;EST_W;9;0.97;HR/RR;W_ATL;10;4;Otolith Chemistry
037-2010;GMRI;037-2010;2010;206.811.076;EST_L;137.781;EST_W;10;0.52;HR/RR;W_ATL;8;3;Otolith Chemistry
505-2011;GMRI;505-2011;2011;140.933.128;EST_L;NA;;6;0.772;RR;W_ATL;7;3;Otolith Chemistry
107-2011;GMRI;107-2011;2011;214.130.848;EST_L;162.73;EST_W;8;0.102;HR/RR;W_ATL;7;3;Otolith Chemistry
640-2011;GMRI;640-2011;2011;187.291.684;EST_L;NA;;13;0.002;HR/RR;W_ATL;9;3;Otolith Chemistry
107-2010;GMRI;107-2010;2010;182.411.836;EST_L;92.421;EST_W;8;0.142;HR/RR;W_ATL;8;3;Otolith Chemistry
633-2011;GMRI;633-2011;2011;194.611.456;EST_L;103.19;EST_W;9;0.752;HR/RR;W_ATL;9;3;Otolith Chemistry
266-2010;GMRI;266-2010;2010;219.010.696;EST_L;176.904;EST_W;11;0.362;HR/RR;W_ATL;10;4;Otolith Chemistry
182-2010;GMRI;182-2010;2010;182.411.836;EST_L;87.885;EST_W;8;0.014;HR/RR;W_ATL;9;3;Otolith Chemistry
465-2011;GMRI;465-2011;2011;143.373.052;EST_L;NA;;6;1;RR;W_ATL;7;3;Otolith Chemistry
211-2010;GMRI;211-2010;2010;131.173.432;EST_L;NA;;5;0.994;RR;W_ATL;9;3;Otolith Chemistry
227-2010;GMRI;227-2010;2010;18.485.176;EST_L;102.06;EST_W;8;0.574;HR/RR;W_ATL;9;3;Otolith Chemistry
116-2010;GMRI;116-2010;2010;179.971.912;EST_L;96.957;EST_W;8;0.08;HR/RR;W_ATL;8;3;Otolith Chemistry
195-2010;GMRI;195-2010;2010;194.611.456;EST_L;140.616;EST_W;9;0.952;HR/RR;W_ATL;9;3;Otolith Chemistry
529-2011;GMRI;529-2011;2011;114.093.964;EST_L;NA;;4;0.91;RR;W_ATL;9;3;Otolith Chemistry
71-2011;GMRI;71-2011;2011;179.971.912;EST_L;86.75;EST_W;9;0.242;HR/RR;W_ATL;7;3;Otolith Chemistry
175-2010;GMRI;175-2010;2010;209.251;EST_L;150.255;EST_W;9;0.504;HR/RR;W_ATL;9;3;Otolith Chemistry
631-2011;GMRI;631-2011;2011;216.570.772;EST_L;161.6;EST_W;9;0.998;HR/RR;W_ATL;9;3;Otolith Chemistry
224-2011;GMRI;224-2011;2011;19.705.138;EST_L;NA;;11;0.23;HR/RR;W_ATL;6;2;Otolith Chemistry
160-2011;GMRI;160-2011;2011;18.485.176;EST_L;101.49;EST_W;8;0.206;HR/RR;W_ATL;8;3;Otolith Chemistry
466-2011;GMRI;466-2011;2011;140.933.128;EST_L;126.55;EST_W;5;0.996;HR/RR;W_ATL;7;3;Otolith Chemistry
402-2011;GMRI;402-2011;2011;192.171.532;EST_L;104.9;EST_W;8;0.346;HR/RR;W_ATL;6;2;Otolith Chemistry
146-2010;GMRI;146-2010;2010;201.931.228;EST_L;125.307;EST_W;9;0.168;HR/RR;W_ATL;9;3;Otolith Chemistry
010-2010;GMRI;010-2010;2010;206.811.076;EST_L;140.049;EST_W;9;0.918;HR/RR;W_ATL;7;3;Otolith Chemistry
40-2011;GMRI;40-2011;2011;19.705.138;EST_L;NA;;9;0.138;HR/RR;W_ATL;6;2;Otolith Chemistry
106-2011;GMRI;106-2011;2011;199.491.304;EST_L;140.62;EST_W;7;0.392;HR/RR;W_ATL;7;3;Otolith Chemistry
127-2011;GMRI;127-2011;2011;182.411.836;EST_L;95.82;EST_W;6;0.288;HR/RR;W_ATL;7;3;Otolith Chemistry
200-2010;GMRI;200-2010;2010;179.971.912;EST_L;80.514;EST_W;8;0.204;HR/RR;W_ATL;9;3;Otolith Chemistry
027-2010;GMRI;027-2010;2010;253.169.632;EST_L;246.078;EST_W;17;0.924;HR/RR;W_ATL;8;3;Otolith Chemistry
084-2010;GMRI;084-2010;2010;22.145.062;EST_L;175.203;EST_W;9;0.172;HR/RR;W_ATL;8;3;Otolith Chemistry
196-2010;GMRI;196-2010;2010;182.411.836;EST_L;98.658;EST_W;8;0.184;HR/RR;W_ATL;9;3;Otolith Chemistry
507-2011;GMRI;507-2011;2011;104.334.268;EST_L;NA;;4;0.99;RR;W_ATL;7;3;Otolith Chemistry
328-2010;GMRI;328-2010;2010;19.705.138;EST_L;122.472;EST_W;9;0.96;HR/RR;W_ATL;6;2;Otolith Chemistry
041-2010;GMRI;041-2010;2010;231.210.316;EST_L;210.924;EST_W;15;0.336;HR/RR;W_ATL;8;3;Otolith Chemistry
176-2011;GMRI;176-2011;2011;262.929.328;EST_L;306.75;EST_W;18;0.538;HR/RR;W_ATL;8;3;Otolith Chemistry
131-2010;GMRI;131-2010;2010;179.971.912;EST_L;83.916;EST_W;10;0.752;HR/RR;W_ATL;9;3;Otolith Chemistry
636-2011;GMRI;636-2011;2011;199.491.304;EST_L;135.51;EST_W;9;0.458;HR/RR;W_ATL;9;3;Otolith Chemistry
192-2010;GMRI;192-2010;2010;189.731.608;EST_L;112.266;EST_W;9;0.956;HR/RR;W_ATL;9;3;Otolith Chemistry
24-2011;GMRI;24-2011;2011;18.485.176;EST_L;95.82;EST_W;8;0.462;HR/RR;W_ATL;6;2;Otolith Chemistry
214-2011;GMRI;214-2011;2011;189.731.608;EST_L;102.06;EST_W;8;0.796;HR/RR;W_ATL;6;2;Otolith Chemistry
244-2010;GMRI;244-2010;2010;187.291.684;EST_L;117.936;EST_W;7;0.79;HR/RR;W_ATL;10;4;Otolith Chemistry
220-2010;GMRI;220-2010;2010;18.485.176;EST_L;84.483;EST_W;8;0.23;HR/RR;W_ATL;9;3;Otolith Chemistry
052-2010;GMRI;052-2010;2010;201.931.228;EST_L;131.544;EST_W;9;0.95;HR/RR;W_ATL;8;3;Otolith Chemistry
269-2011;GMRI;269-2011;2011;138.493.204;EST_L;51.48;EST_W;4;0.97;HR/RR;W_ATL;9;3;Otolith Chemistry
105-2010;GMRI;105-2010;2010;231.210.316;EST_L;185.976;EST_W;12;0.998;HR/RR;W_ATL;8;3;Otolith Chemistry
647-2011;GMRI;647-2011;2011;194.611.456;EST_L;135.51;EST_W;9;0.252;HR/RR;W_ATL;9;3;Otolith Chemistry
091-2010;GMRI;091-2010;2010;18.485.176;EST_L;94.122;EST_W;9;0.246;HR/RR;W_ATL;8;3;Otolith Chemistry
078-2010;GMRI;078-2010;2010;236.090.164;EST_L;231.336;EST_W;16;0.456;HR/RR;W_ATL;8;3;Otolith Chemistry
247-2011;GMRI;247-2011;2011;182.411.836;EST_L;87.89;EST_W;9;0.54;HR/RR;W_ATL;7;3;Otolith Chemistry
277-2010;GMRI;277-2010;2010;206.811.076;EST_L;167.832;EST_W;10;0.434;HR/RR;W_ATL;7;3;Otolith Chemistry
405-2011;GMRI;405-2011;2011;194.611.456;EST_L;115.67;EST_W;8;0.488;HR/RR;W_ATL;6;2;Otolith Chemistry
245-2010;GMRI;245-2010;2010;18.485.176;EST_L;100.359;EST_W;9;0.89;HR/RR;W_ATL;10;4;Otolith Chemistry
103-2011;GMRI;103-2011;2011;223.890.544;EST_L;205.25;EST_W;12;0.988;HR/RR;W_ATL;7;3;Otolith Chemistry
639-2011;GMRI;639-2011;2011;189.731.608;EST_L;NA;;7;0.336;HR/RR;W_ATL;9;3;Otolith Chemistry
128-2011;GMRI;128-2011;2011;189.731.608;EST_L;119.07;EST_W;9;0.4;HR/RR;W_ATL;8;3;Otolith Chemistry
179-2010;GMRI;179-2010;2010;179.971.912;EST_L;86.751;EST_W;11;0.956;HR/RR;W_ATL;9;3;Otolith Chemistry
190-2011;GMRI;190-2011;2011;199.491.304;EST_L;136.65;EST_W;9;0.412;HR/RR;W_ATL;8;3;Otolith Chemistry
242-2010;GMRI;242-2010;2010;182.411.836;EST_L;105.462;EST_W;9;0.65;HR/RR;W_ATL;10;4;Otolith Chemistry
148-2010;GMRI;148-2010;2010;18.485.176;EST_L;106.029;EST_W;8;0.408;HR/RR;W_ATL;9;3;Otolith Chemistry
261-2010;GMRI;261-2010;2010;209.251;EST_L;156.492;EST_W;9;0.894;HR/RR;W_ATL;10;4;Otolith Chemistry
29-2011;GMRI;29-2011;2011;19.705.138;EST_L;NA;;9;0.356;HR/RR;W_ATL;6;2;Otolith Chemistry
221-2010;GMRI;221-2010;2010;194.611.456;EST_L;122.472;EST_W;10;0.702;HR/RR;W_ATL;9;3;Otolith Chemistry
477-2011;GMRI;477-2011;2011;97.014.496;EST_L;NA;;4;0.976;RR;W_ATL;7;3;Otolith Chemistry
152-2010;GMRI;152-2010;2010;211.690.924;EST_L;153.657;EST_W;10;0.868;HR/RR;W_ATL;9;3;Otolith Chemistry
403-2011;GMRI;403-2011;2011;189.731.608;EST_L;112.95;EST_W;9;0.708;HR/RR;W_ATL;6;2;Otolith Chemistry
520-2011;GMRI;520-2011;2011;109.214.116;EST_L;NA;;5;0.95;RR;W_ATL;9;3;Otolith Chemistry
055-2010;GMRI;055-2010;2010;182.411.836;EST_L;91.287;EST_W;14;0.79;HR/RR;W_ATL;8;3;Otolith Chemistry
644-2011;GMRI;644-2011;2011;192.171.532;EST_L;120.2;EST_W;9;0.418;HR/RR;W_ATL;9;3;Otolith Chemistry
133-2011;GMRI;133-2011;2011;238.530.088;EST_L;235.31;EST_W;8;0.87;HR/RR;W_ATL;8;3;Otolith Chemistry
462-2011;GMRI;462-2011;2011;18.485.176;EST_L;96.39;EST_W;9;0.372;HR/RR;W_ATL;7;3;Otolith Chemistry
521-2011;GMRI;521-2011;2011;114.093.964;EST_L;NA;;5;0.858;RR;W_ATL;9;3;Otolith Chemistry
194-2010;GMRI;194-2010;2010;182.411.836;EST_L;89.586;EST_W;9;0.654;HR/RR;W_ATL;9;3;Otolith Chemistry
306-2010;GMRI;306-2010;2010;23.365.024;EST_L;NA;;9;0.35;HR/RR;W_ATL;9;3;Otolith Chemistry
193-2010;GMRI;193-2010;2010;226.330.468;EST_L;192.213;EST_W;10;0.372;HR/RR;W_ATL;9;3;Otolith Chemistry
047-2010;GMRI;047-2010;2010;179.971.912;EST_L;80.514;EST_W;7;0.816;HR/RR;W_ATL;8;3;Otolith Chemistry
276-2010;GMRI;276-2010;2010;179.971.912;EST_L;83.349;EST_W;9;0.004;HR/RR;W_ATL;7;3;Otolith Chemistry
118-2011;GMRI;118-2011;2011;192.171.532;EST_L;NA;;9;0.732;HR/RR;W_ATL;7;3;Otolith Chemistry
83-2100;GMRI;83-2100;2011;25.804.948;EST_L;318.09;EST_W;9;0.36;HR/RR;W_ATL;7;3;Otolith Chemistry
188-2010;GMRI;188-2010;2010;24.584.986;EST_L;256.851;EST_W;23;0.368;HR/RR;W_ATL;9;3;Otolith Chemistry
180-2010;GMRI;180-2010;2010;219.010.696;EST_L;168.966;EST_W;11;0.908;HR/RR;W_ATL;9;3;Otolith Chemistry
601-2011;GMRI;601-2011;2011;18.485.176;EST_L;111.13;EST_W;9;0.38;HR/RR;W_ATL;9;3;Otolith Chemistry
feb-11;GMRI;feb-11;2011;182.411.836;EST_L;94.12;EST_W;8;0.378;HR/RR;W_ATL;7;3;Otolith Chemistry
98-2011;GMRI;98-2011;2011;226.330.468;EST_L;186.54;EST_W;9;0.874;HR/RR;W_ATL;7;3;Otolith Chemistry
275-2010;GMRI;275-2010;2010;179.971.912;EST_L;72.576;EST_W;9;0.328;HR/RR;W_ATL;7;3;Otolith Chemistry
268-2010;GMRI;268-2010;2010;18.485.176;EST_L;93.555;EST_W;7;0.944;HR/RR;W_ATL;10;4;Otolith Chemistry
267-2010;GMRI;267-2010;2010;19.705.138;EST_L;129.843;EST_W;9;0.89;HR/RR;W_ATL;10;4;Otolith Chemistry
531-2011;GMRI;531-2011;2011;115.313.926;EST_L;NA;;4;0.964;RR;W_ATL;9;3;Otolith Chemistry
607-2011;GMRI;607-2011;2011;179.971.912;EST_L;79.95;EST_W;8;0.562;HR/RR;W_ATL;9;3;Otolith Chemistry
079-2010;GMRI;079-2010;2010;223.890.544;EST_L;213.759;EST_W;10;0.016;HR/RR;W_ATL;8;3;Otolith Chemistry
421-2011;GMRI;421-2011;2011;182.411.836;EST_L;94.35;EST_W;8;0.416;HR/RR;W_ATL;6;2;Otolith Chemistry
100-2010;GMRI;100-2010;2010;189.731.608;EST_L;102.06;EST_W;10;0.374;HR/RR;W_ATL;8;3;Otolith Chemistry
649-2011;GMRI;649-2011;2011;240.970.012;EST_L;NA;;11;0.986;HR/RR;W_ATL;9;3;Otolith Chemistry
423-2011;GMRI;423-2011;2011;18.485.176;EST_L;123.04;EST_W;9;0.908;HR/RR;W_ATL;6;2;Otolith Chemistry
056-2010;GMRI;056-2010;2010;209.251;EST_L;139.482;EST_W;11;0.334;HR/RR;W_ATL;8;3;Otolith Chemistry
153-2011;GMRI;153-2011;2011;18.485.176;EST_L;NA;;8;0.352;HR/RR;W_ATL;8;3;Otolith Chemistry
243-2010;GMRI;243-2010;2010;189.731.608;EST_L;104.895;EST_W;7;0.638;HR/RR;W_ATL;10;4;Otolith Chemistry
235-2010;GMRI;235-2010;2010;187.291.684;EST_L;91.287;EST_W;8;0.348;HR/RR;W_ATL;10;4;Otolith Chemistry
141-2011;GMRI;141-2011;2011;194.611.456;EST_L;NA;;9;0.538;HR/RR;W_ATL;7;3;Otolith Chemistry
510-2011;GMRI;510-2011;2011;133.613.356;EST_L;NA;;5;0.932;RR;W_ATL;8;3;Otolith Chemistry
115-2011;GMRI;115-2011;2011;187.291.684;EST_L;119.64;EST_W;9;0.392;HR/RR;W_ATL;7;3;Otolith Chemistry
170-2011;GMRI;170-2011;2011;199.491.304;EST_L;165.56;EST_W;11;0.462;HR/RR;W_ATL;8;3;Otolith Chemistry
173-2011;GMRI;173-2011;2011;22.145.062;EST_L;170.1;EST_W;12;0.414;HR/RR;W_ATL;8;3;Otolith Chemistry
268-2011;GMRI;268-2011;2011;11.165.404;EST_L;23.59;EST_W;6;0.868;HR/RR;W_ATL;9;3;Otolith Chemistry
515-2011;GMRI;515-2011;2011;145.812.976;EST_L;NA;;6;0.866;RR;W_ATL;8;3;Otolith Chemistry
609-2011;GMRI;609-2011;2011;192.171.532;EST_L;127.01;EST_W;9;0.452;HR/RR;W_ATL;9;3;Otolith Chemistry
189-2011;GMRI;189-2011;2011;187.291.684;EST_L;87.32;EST_W;9;0.202;HR/RR;W_ATL;8;3;Otolith Chemistry
274-2010;GMRI;274-2010;2010;182.411.836;EST_L;81.648;EST_W;9;0.044;HR/RR;W_ATL;7;3;Otolith Chemistry
232-2010;GMRI;232-2010;2010;204.371.152;EST_L;148.554;EST_W;9;0.956;HR/RR;W_ATL;9;3;Otolith Chemistry
131-2011;GMRI;131-2011;2011;2.702.491;EST_L;340.2;EST_W;17;0.96;HR/RR;W_ATL;8;3;Otolith Chemistry
143-2010;GMRI;143-2010;2010;19.705.138;EST_L;89.586;EST_W;10;0.56;HR/RR;W_ATL;9;3;Otolith Chemistry
203-2011;GMRI;203-2011;2011;201.931.228;EST_L;127.01;EST_W;9;0.704;HR/RR;W_ATL;6;2;Otolith Chemistry
270-2011;GMRI;270-2011;2011;139.713.166;EST_L;55.79;EST_W;5;0.978;HR/RR;W_ATL;9;3;Otolith Chemistry
074-2010;GMRI;074-2010;2010;228.770.392;EST_L;168.966;EST_W;11;0.992;HR/RR;W_ATL;8;3;Otolith Chemistry
016-2010;GMRI;016-2010;2010;22.145.062;EST_L;172.935;EST_W;10;0.972;HR/RR;W_ATL;7;3;Otolith Chemistry
305-2010;GMRI;305-2010;2010;255.609.556;EST_L;NA;;13;0.286;HR/RR;W_ATL;8;3;Otolith Chemistry
166-2010;GMRI;166-2010;2010;182.411.836;EST_L;109.998;EST_W;9;0.526;HR/RR;W_ATL;9;3;Otolith Chemistry
15-2011;GMRI;15-2011;2011;211.690.924;EST_L;NA;;9;0.116;HR/RR;W_ATL;6;2;Otolith Chemistry
201-2010;GMRI;201-2010;2010;182.411.836;EST_L;94.122;EST_W;11;0.348;HR/RR;W_ATL;9;3;Otolith Chemistry
274-2011;GMRI;274-2011;2011;115.313.926;EST_L;26.31;EST_W;4;0.388;HR/RR;W_ATL;9;3;Otolith Chemistry
137-2011;GMRI;137-2011;2011;187.291.684;EST_L;NA;;9;0.744;HR/RR;W_ATL;8;3;Otolith Chemistry
202-2010;GMRI;202-2010;2010;179.971.912;EST_L;91.854;EST_W;9;0.874;HR/RR;W_ATL;9;3;Otolith Chemistry
216-2010;GMRI;216-2010;2010;211.690.924;EST_L;146.853;EST_W;10;0.808;HR/RR;W_ATL;9;3;Otolith Chemistry
122-2010;GMRI;122-2010;2010;182.411.836;EST_L;112.266;EST_W;9;0.922;HR/RR;W_ATL;8;3;Otolith Chemistry
266-2011;GMRI;266-2011;2011;137.273.242;EST_L;47.63;EST_W;4;0.986;HR/RR;W_ATL;9;3;Otolith Chemistry
119-2011;GMRI;119-2011;2011;194.611.456;EST_L;117.37;EST_W;10;0.348;HR/RR;W_ATL;7;3;Otolith Chemistry
177-2010;GMRI;177-2010;2010;194.611.456;EST_L;125.874;EST_W;11;0.802;HR/RR;W_ATL;9;3;Otolith Chemistry
238-2011;GMRI;238-2011;2011;199.491.304;EST_L;117.37;EST_W;8;0.382;HR/RR;W_ATL;6;2;Otolith Chemistry
30-2011;GMRI;30-2011;2011;182.411.836;EST_L;NA;;10;0.38;HR/RR;W_ATL;6;2;Otolith Chemistry
217-2010;GMRI;217-2010;2010;189.731.608;EST_L;95.256;EST_W;7;0.96;HR/RR;W_ATL;9;3;Otolith Chemistry
428-2011;GMRI;428-2011;2011;192.171.532;EST_L;100.36;EST_W;9;0.324;HR/RR;W_ATL;6;2;Otolith Chemistry
